author_experience,repository,caused_TR,problematic_integration,lines_added,lines_deleted,files_changed,programming_language,multiple_languages,num_reviewers,num_comments,num_unresolved_comments,num_patchsets,reviewer_experience,past_TRs,active_TRs,critical_TRs,ci_cd_status,hour,day_of_week,time_since_last_commit,test_coverage,documentation_changes,risk_score
2,image-processor,0,0,426,166,7,Java,1,5,14,2,4,3,23,2,1,passing,2,Sunday,8,77,0,52.17663881972641
1,iot-controller,0,0,172,168,5,C,0,5,17,4,4,3,30,2,2,passing,22,Tuesday,51,50,1,43.245450292850606
2,message-queue,1,1,449,57,5,Erlang,1,2,12,3,8,3,11,3,1,failing,8,Saturday,6,98,0,76.76546306483392
2,payment-gateway,0,1,189,123,15,C,1,5,13,0,10,1,0,3,2,failing,9,Thursday,45,55,0,61.04289112343574
3,payment-gateway,0,1,198,182,15,Erlang,1,5,6,3,10,3,6,1,0,passing,9,Sunday,3,49,0,79.76085948592586
3,payment-gateway,1,0,434,177,9,Java,1,5,6,3,10,1,7,3,1,failing,5,Friday,48,39,1,73.82177077891467
1,payment-gateway,0,1,253,161,18,Python,0,5,7,5,5,2,16,0,3,failing,19,Thursday,52,45,0,74.80563161666007
2,data-analytics,0,1,144,128,2,C++,0,5,12,5,6,1,0,0,1,failing,3,Sunday,58,97,0,62.49269365209659
2,data-analytics,0,0,435,14,8,Java,0,4,11,3,3,3,29,0,0,passing,0,Sunday,18,62,1,36.268112857115305
2,data-analytics,1,1,376,48,8,Python,1,3,11,4,9,3,19,0,1,failing,5,Wednesday,27,71,1,61.78856346095263
1,image-processor,0,1,254,157,5,C,1,5,3,4,7,2,0,4,2,passing,6,Monday,39,33,0,82.11232096274288
2,data-analytics,0,0,233,199,4,C,1,1,3,5,7,1,0,1,1,failing,4,Sunday,27,58,0,65.81596543753555
3,data-analytics,1,0,133,55,16,Python,0,1,6,0,6,1,2,0,0,passing,21,Wednesday,61,65,0,53.565419939477096
2,data-analytics,1,0,281,106,7,C,0,2,14,1,1,1,10,3,3,passing,18,Saturday,17,85,1,69.79346289844203
2,iot-controller,1,0,406,71,7,C,1,5,8,4,9,3,5,1,2,failing,4,Tuesday,20,30,1,79.84563941477107
2,iot-controller,0,1,469,57,18,Python,0,4,12,2,8,1,29,3,3,failing,10,Sunday,51,91,0,60.658331073958024
3,iot-controller,0,1,7,27,7,Java,0,5,3,4,10,1,27,1,0,passing,22,Monday,46,66,0,50.449044938895675
1,auth-service,1,1,221,92,2,C,1,2,5,2,10,2,29,5,1,failing,10,Thursday,11,32,0,65.08734966388269
3,data-analytics,1,1,423,150,7,Erlang,1,5,3,4,4,2,19,3,1,failing,4,Friday,8,74,1,61.370983948569766
2,image-processor,0,0,13,196,5,C,0,5,9,0,10,2,15,1,2,failing,14,Sunday,36,47,0,67.14376951209793
1,payment-gateway,1,0,10,126,5,Python,0,1,5,5,5,2,12,2,0,passing,6,Friday,72,72,0,86.90735306849639
1,image-processor,0,1,45,44,15,Python,1,5,14,4,7,3,20,0,0,passing,10,Thursday,62,85,1,51.74696300466155
1,image-processor,1,1,41,35,12,Erlang,1,4,8,4,7,3,7,2,2,failing,20,Monday,7,51,0,88.4437271095879
3,image-processor,1,0,118,6,8,C++,1,1,0,2,1,2,12,1,3,passing,8,Thursday,60,84,0,46.18300679064923
1,message-queue,1,1,480,156,15,Java,1,2,8,5,4,3,2,5,2,failing,12,Wednesday,8,60,1,50.32032528158423
1,payment-gateway,0,1,360,104,19,Java,0,3,0,1,4,1,21,1,0,failing,3,Saturday,33,45,0,88.48171040290788
1,auth-service,0,1,64,2,15,C,1,3,14,2,5,3,15,1,3,failing,23,Saturday,23,76,1,70.22689875444337
1,iot-controller,0,0,323,160,12,Erlang,0,2,14,0,7,3,19,1,3,failing,9,Thursday,22,81,1,42.827186164622645
2,payment-gateway,1,1,345,155,13,Java,0,1,1,3,2,1,20,5,0,failing,16,Friday,72,59,0,71.63678283339824
1,payment-gateway,1,0,82,108,14,C,1,1,11,1,3,1,7,0,1,passing,21,Thursday,49,84,1,83.9256551102351
3,message-queue,0,1,193,31,1,C++,1,2,0,3,2,2,13,5,1,passing,23,Tuesday,71,83,1,47.15847212849562
1,auth-service,1,0,57,170,7,C++,1,1,15,0,9,1,27,4,1,failing,18,Tuesday,1,30,1,96.09620356190298
1,payment-gateway,0,1,162,193,1,C,0,4,9,5,9,1,19,4,1,passing,0,Sunday,46,99,1,66.52786515318063
1,iot-controller,1,0,292,133,5,C++,1,1,20,1,8,2,30,5,3,passing,17,Thursday,48,36,0,100.0
2,data-analytics,0,1,191,193,2,C++,0,3,3,2,1,2,5,5,0,failing,12,Friday,7,71,1,42.375529906368115
1,message-queue,0,0,483,56,11,C++,0,1,20,3,8,1,15,5,0,failing,6,Wednesday,10,52,0,68.84611610640064
3,image-processor,0,1,238,84,20,Erlang,1,2,5,3,5,2,30,3,2,failing,2,Saturday,53,52,1,67.29593363064302
1,data-analytics,0,0,249,64,17,Java,0,5,7,3,4,2,10,0,1,failing,22,Wednesday,72,76,0,32.329210102585435
3,auth-service,1,0,446,110,15,Erlang,0,3,10,2,6,3,21,1,2,failing,15,Wednesday,38,54,1,64.00894488185581
2,payment-gateway,0,1,474,117,16,C,1,5,16,2,5,3,7,5,1,passing,3,Sunday,48,74,0,98.24266617709252
2,data-analytics,0,1,302,98,15,Erlang,0,3,15,3,10,3,13,4,0,passing,15,Tuesday,37,89,0,66.4380464948086
2,message-queue,1,0,485,144,14,Python,0,2,4,2,5,2,28,3,2,failing,17,Thursday,10,67,0,63.240103873884195
3,payment-gateway,1,1,58,137,2,Java,0,3,11,0,8,3,28,5,2,passing,13,Saturday,22,60,1,56.95793110106297
2,iot-controller,0,1,34,178,7,C,1,3,6,5,9,2,19,1,3,passing,20,Saturday,1,64,1,70.30999469245819
2,auth-service,1,1,65,54,5,C++,0,1,20,1,4,2,25,1,3,passing,0,Wednesday,58,53,1,58.53878885845421
2,iot-controller,0,1,163,55,20,Java,0,1,0,4,10,1,7,5,0,failing,6,Monday,60,59,0,60.29580409037689
2,data-analytics,1,0,248,66,15,C++,0,2,14,4,5,2,28,5,3,passing,5,Sunday,1,47,1,74.49018830763657
2,auth-service,1,0,334,172,10,Python,0,5,12,5,3,1,4,2,1,passing,17,Monday,63,88,1,59.629257517108535
1,payment-gateway,1,1,460,181,2,Python,1,3,14,1,10,3,11,1,0,passing,20,Thursday,64,49,0,87.37038840324593
2,auth-service,1,1,355,166,20,Python,0,5,5,4,10,3,17,3,3,failing,14,Monday,2,89,0,76.26846811524477
3,message-queue,0,0,190,34,6,C,0,4,8,3,2,1,2,4,1,passing,20,Saturday,16,59,1,37.80251176453354
2,image-processor,1,0,36,187,18,C++,0,5,6,5,7,3,1,5,0,passing,7,Wednesday,24,32,1,74.34658299918878
1,data-analytics,1,1,281,192,1,C,1,4,6,3,6,1,9,2,2,passing,7,Saturday,8,54,0,85.05190383995227
1,auth-service,0,1,26,127,8,Python,1,1,16,5,5,2,15,2,3,passing,12,Saturday,38,80,1,65.06018847574134
1,auth-service,0,1,223,133,12,C,1,5,15,5,8,3,29,1,3,passing,22,Wednesday,61,79,1,81.86341448076058
1,image-processor,0,0,132,86,9,Java,0,2,6,4,1,3,19,2,0,passing,8,Sunday,53,93,1,27.01657956043008
2,auth-service,0,0,88,71,15,C++,1,3,18,1,3,2,3,0,0,failing,7,Thursday,4,33,0,54.84703332526526
2,iot-controller,0,0,86,175,19,Java,0,5,11,4,2,3,9,4,3,failing,19,Sunday,67,81,0,63.23228638651223
1,data-analytics,0,0,444,173,9,C++,0,3,11,5,4,1,30,0,2,passing,1,Sunday,43,84,0,65.43477435611845
3,auth-service,1,1,359,184,14,C,1,3,5,4,10,3,30,1,0,passing,13,Wednesday,53,78,0,73.08252796092951
2,message-queue,1,0,85,134,17,Erlang,1,3,18,1,2,2,25,0,0,passing,21,Saturday,40,87,1,76.89274105177162
2,data-analytics,0,0,439,78,15,Erlang,1,5,12,1,4,3,22,5,0,passing,12,Sunday,63,63,0,54.286548342666364
1,payment-gateway,0,1,407,139,12,Python,0,1,9,5,2,3,27,5,0,passing,11,Friday,42,86,1,63.371256128444514
3,message-queue,0,0,216,104,7,Java,0,5,9,4,7,2,4,5,3,passing,3,Monday,58,46,0,55.1597184275198
2,data-analytics,0,0,51,82,16,Java,1,1,8,3,7,3,4,3,3,passing,17,Friday,26,79,1,57.92864731594774
2,payment-gateway,1,0,450,8,7,Erlang,0,3,13,0,1,1,8,2,1,failing,3,Wednesday,11,35,1,63.344680892040685
2,iot-controller,1,1,160,60,9,C++,1,2,8,0,9,2,23,4,2,failing,12,Friday,53,61,1,63.02498654911682
1,iot-controller,0,0,311,193,2,Python,1,1,17,3,7,2,5,0,1,passing,20,Monday,36,95,1,59.83746930466691
2,image-processor,0,1,253,49,13,C++,0,2,19,4,8,3,26,0,2,passing,9,Wednesday,25,98,1,61.44364300093817
3,auth-service,0,1,443,115,5,Python,0,4,3,5,7,2,25,5,2,failing,15,Saturday,19,36,0,62.28929293296935
3,message-queue,0,0,117,159,1,Erlang,1,5,4,4,9,2,11,5,1,failing,20,Tuesday,12,87,0,54.43318597905213
2,auth-service,1,0,352,33,11,C,1,1,10,1,3,3,26,4,0,failing,21,Tuesday,35,70,0,83.23221338571035
2,data-analytics,0,1,264,15,6,C++,0,3,15,3,10,3,16,4,1,failing,17,Monday,26,93,0,74.97593711199599
3,payment-gateway,0,1,168,38,12,Python,0,3,14,3,9,3,18,1,2,failing,0,Tuesday,15,55,0,54.66603141644944
3,auth-service,1,0,365,131,20,C,1,3,18,4,6,1,13,5,1,failing,12,Tuesday,50,54,1,78.19735547966064
2,iot-controller,0,0,25,163,16,Java,1,4,16,0,1,2,4,2,2,failing,2,Tuesday,66,99,0,47.9456964590214
2,image-processor,1,0,102,0,12,Erlang,0,2,3,3,9,3,10,3,2,passing,17,Monday,40,85,0,75.27390546534916
3,payment-gateway,0,1,389,186,12,Erlang,0,2,5,4,1,3,2,2,1,passing,15,Tuesday,33,82,1,58.270102268927204
1,auth-service,1,0,445,64,16,Python,1,4,0,4,3,2,11,3,2,failing,15,Tuesday,1,94,1,54.941876142575985
3,iot-controller,1,0,476,125,10,Erlang,0,3,2,0,2,1,11,2,2,failing,21,Tuesday,36,66,0,62.16041330866896
2,iot-controller,0,0,180,169,4,Erlang,0,3,20,2,6,2,0,0,1,passing,23,Tuesday,66,51,1,41.680560043223736
1,message-queue,1,0,166,41,20,Python,0,2,14,3,8,1,10,4,3,passing,20,Friday,5,94,0,68.3773053167017
2,payment-gateway,1,1,474,40,2,C,0,5,0,3,4,2,28,0,2,passing,11,Thursday,3,93,1,50.71101454135453
2,iot-controller,0,0,306,127,20,Java,1,3,0,3,7,2,2,2,0,passing,9,Tuesday,72,44,0,50.58063661655533
2,auth-service,0,0,319,174,17,Python,0,1,6,5,2,2,15,2,3,passing,23,Sunday,47,32,0,66.58748820243841
2,image-processor,0,1,491,186,6,Erlang,0,5,0,2,1,2,30,5,1,passing,10,Sunday,64,55,0,61.577764054423426
1,image-processor,1,1,262,169,19,Python,0,4,3,0,8,1,15,5,1,passing,2,Friday,29,95,1,77.80968706796142
2,data-analytics,0,1,95,68,6,Python,1,2,5,4,8,2,12,3,3,failing,12,Tuesday,24,81,0,33.25681807582788
2,data-analytics,1,0,500,44,10,C,1,4,14,0,2,3,2,5,2,failing,21,Sunday,54,65,0,70.6983252461292
3,payment-gateway,0,1,415,5,1,Java,1,5,3,3,9,1,22,0,2,passing,9,Tuesday,52,77,1,44.92671022934711
1,iot-controller,1,1,217,109,15,C++,0,5,8,3,8,1,18,5,1,failing,19,Wednesday,14,93,1,74.91314348307772
3,data-analytics,1,0,478,4,20,C++,0,5,12,0,6,1,20,1,3,failing,12,Tuesday,2,36,1,64.44590489709101
2,iot-controller,0,1,231,150,10,C++,0,5,18,1,8,2,20,0,3,failing,21,Saturday,31,79,0,70.49845720183782
1,iot-controller,1,1,338,50,7,Java,0,5,0,4,2,3,23,1,3,failing,22,Wednesday,6,97,1,45.67088302360372
1,data-analytics,0,1,144,27,6,Java,0,5,14,3,6,2,4,0,3,failing,13,Wednesday,57,30,0,50.34351316645005
2,message-queue,1,0,53,140,20,Java,0,3,0,0,10,3,4,2,3,failing,8,Thursday,50,92,0,57.960380676948
1,data-analytics,1,1,310,159,15,Erlang,0,1,5,0,9,1,3,4,0,failing,6,Friday,32,93,1,89.88123879653199
1,message-queue,1,0,75,103,20,Java,0,3,0,3,3,3,7,5,3,failing,7,Monday,64,70,0,65.08531185924735
1,data-analytics,0,1,131,2,10,Python,0,4,1,5,5,3,30,2,2,failing,16,Thursday,32,38,1,34.804182613663386
1,auth-service,0,1,242,90,16,Java,1,2,1,3,7,3,15,1,0,passing,10,Tuesday,12,46,1,58.78532338081115
2,iot-controller,0,0,396,60,17,C,1,5,9,1,10,3,20,5,3,failing,19,Wednesday,25,34,1,52.06374947618794
1,image-processor,1,1,100,162,17,Java,0,4,6,5,2,2,10,2,1,passing,0,Monday,17,57,0,71.55277481320297
3,auth-service,0,1,376,111,7,C++,0,4,4,3,6,3,26,5,3,passing,16,Saturday,59,49,0,72.3561538059006
1,auth-service,0,1,464,146,1,Java,0,2,2,3,4,3,10,3,2,failing,4,Thursday,25,93,0,47.093409918977486
3,image-processor,1,0,298,9,9,C++,1,2,13,1,3,3,24,2,1,passing,18,Friday,22,83,1,65.91390279707517
3,auth-service,0,0,143,139,10,C,0,3,11,4,1,2,28,2,1,passing,11,Thursday,61,36,0,48.14087910037653
2,data-analytics,0,0,496,1,12,Erlang,1,3,15,0,5,1,16,3,1,failing,13,Wednesday,35,40,0,57.72017127259828
1,iot-controller,0,0,189,116,1,Python,0,3,9,2,6,3,0,2,2,failing,13,Friday,17,72,1,36.088081730926675
3,data-analytics,0,1,246,118,1,Java,0,4,7,4,9,1,11,0,1,passing,3,Thursday,31,76,0,51.232885829313005
1,image-processor,1,0,70,66,16,Java,1,3,0,3,8,2,14,4,2,passing,7,Friday,26,88,0,64.66658908608676
2,message-queue,0,1,259,155,7,Java,0,2,13,2,9,2,16,4,3,failing,20,Friday,9,93,1,59.01138922472427
3,auth-service,1,0,452,183,14,C,0,2,15,3,1,3,7,0,3,passing,14,Wednesday,37,35,1,66.82956383653601
2,message-queue,0,1,399,92,11,C,0,2,20,0,9,3,0,2,0,passing,0,Sunday,57,80,0,69.88419852377166
2,image-processor,1,0,205,96,9,Java,1,3,11,4,6,2,27,0,2,failing,17,Tuesday,60,36,0,66.81115507888617
3,auth-service,0,0,15,163,12,Java,0,2,9,2,5,2,4,4,3,failing,4,Friday,55,73,0,50.3105651112346
1,data-analytics,0,0,365,150,20,Python,1,1,4,0,3,2,28,2,1,passing,21,Saturday,60,97,0,53.335126789317655
1,image-processor,1,0,53,107,15,C,1,3,8,5,9,1,28,4,3,failing,16,Wednesday,9,47,0,88.94606710184547
2,iot-controller,0,0,447,28,19,C,0,3,20,2,9,3,12,4,2,failing,9,Thursday,33,82,1,54.882875895009626
1,auth-service,1,1,158,101,20,Java,0,3,19,1,10,1,17,0,2,failing,9,Tuesday,12,32,1,68.64539181691019
3,data-analytics,1,0,386,3,11,C++,1,4,5,0,7,1,30,1,1,passing,18,Monday,17,50,0,76.66778378491121
2,message-queue,0,1,204,66,19,Python,1,5,3,0,10,1,9,4,0,passing,8,Wednesday,16,51,1,45.35442190749795
3,image-processor,1,1,25,32,8,Python,1,5,18,0,5,1,29,5,1,failing,16,Wednesday,68,33,1,44.012491507998575
2,iot-controller,0,0,331,136,5,C++,1,4,5,3,1,1,18,0,3,passing,4,Thursday,10,56,0,43.018596178141316
2,image-processor,1,0,9,126,8,C,0,2,1,2,10,1,6,0,3,failing,14,Thursday,61,74,0,64.85857783779488
1,payment-gateway,1,0,344,180,4,Erlang,1,3,12,1,4,2,2,2,0,passing,4,Thursday,68,93,0,82.94948688416872
3,image-processor,1,0,258,48,5,Python,1,1,15,1,4,2,23,2,3,passing,0,Sunday,15,49,1,68.05834992088212
1,iot-controller,1,0,435,87,6,C,1,5,5,4,1,3,17,0,0,failing,0,Wednesday,66,77,1,65.77003062235926
1,iot-controller,1,1,334,63,3,C,1,4,1,3,8,1,3,1,1,passing,8,Thursday,26,90,1,58.59179216280687
3,payment-gateway,1,1,84,183,15,C++,1,2,14,1,3,3,21,5,1,failing,19,Thursday,43,35,0,89.51626100083988
2,image-processor,0,1,75,194,2,Java,0,3,4,4,1,1,8,5,3,passing,6,Friday,69,69,0,62.9188675598611
1,payment-gateway,1,0,451,77,19,Erlang,0,5,17,0,7,1,5,1,2,failing,10,Tuesday,27,41,1,81.28466207255546
2,data-analytics,1,1,477,144,3,Java,0,1,10,5,2,2,23,2,3,passing,20,Thursday,43,82,1,59.8934132513584
3,image-processor,0,1,142,139,5,Erlang,1,5,6,0,3,3,22,2,0,passing,4,Thursday,43,36,0,53.62138840133276
1,image-processor,1,1,466,46,14,Java,1,1,1,3,6,3,12,0,1,passing,0,Monday,49,98,0,87.52985692206916
2,iot-controller,1,0,404,127,17,C++,0,5,20,4,5,2,11,3,0,passing,1,Monday,11,90,1,79.03627616889565
3,message-queue,0,0,74,198,9,C,0,1,3,0,2,2,27,2,2,failing,5,Friday,44,82,1,50.66373932539219
3,payment-gateway,0,0,65,104,2,C++,0,3,19,3,7,1,30,1,3,failing,8,Tuesday,48,80,1,52.462788833560985
2,image-processor,1,1,148,94,8,Python,1,4,12,5,4,2,30,3,0,passing,15,Saturday,59,64,1,52.42981612115734
1,iot-controller,0,0,435,10,7,Python,1,5,7,4,4,2,19,1,3,failing,17,Saturday,41,55,1,36.28857826638624
2,payment-gateway,0,0,215,6,8,Python,0,2,18,3,9,3,6,3,3,failing,23,Tuesday,42,80,0,41.972331849614825
3,message-queue,1,1,350,193,13,Erlang,0,2,15,4,3,3,8,3,1,failing,20,Saturday,13,56,1,73.28259777092624
2,auth-service,1,1,383,90,19,C++,0,5,7,1,9,2,19,4,2,failing,12,Monday,35,54,0,82.6035477823298
2,message-queue,0,1,63,25,14,C++,1,4,7,0,10,3,10,2,0,passing,2,Thursday,41,30,0,67.1773499473571
1,image-processor,1,1,226,156,2,C++,0,2,1,1,10,2,4,5,0,passing,10,Thursday,18,30,0,76.90226857670429
1,image-processor,1,1,362,117,16,Python,0,5,13,1,3,3,15,0,2,passing,7,Monday,17,39,0,66.85520062442879
1,iot-controller,1,1,101,143,4,C,0,1,14,0,7,1,7,5,2,passing,12,Sunday,43,92,0,89.3457232289605
3,image-processor,1,1,485,123,1,Erlang,1,5,2,0,7,2,23,3,1,passing,21,Friday,58,48,0,86.59101854020459
2,image-processor,1,1,448,165,18,Python,0,4,4,0,5,3,16,5,3,passing,7,Monday,25,95,1,45.028876116372075
2,image-processor,0,1,189,77,19,C++,0,4,17,2,6,3,1,4,1,passing,15,Wednesday,51,70,1,45.89715945330604
3,iot-controller,0,1,249,118,7,C++,1,2,17,2,5,2,29,0,2,passing,22,Tuesday,15,58,1,54.179241055199434
2,data-analytics,0,0,462,44,13,C++,0,5,15,3,1,3,8,3,0,failing,17,Saturday,52,78,0,57.16110089722067
3,message-queue,0,0,439,166,10,C,0,3,16,2,3,2,23,3,0,passing,14,Wednesday,31,37,0,48.94900129691644
3,auth-service,1,0,220,194,11,Java,0,5,19,4,9,3,2,3,2,passing,7,Thursday,6,84,0,59.378524606900584
3,auth-service,1,0,35,70,14,Erlang,0,2,17,2,6,2,10,1,2,passing,2,Wednesday,26,98,1,74.92376944664251
1,payment-gateway,1,0,280,150,20,Java,1,3,17,0,3,2,23,0,1,passing,19,Friday,39,66,0,79.027301979731
3,message-queue,0,1,94,159,15,C,1,5,7,3,2,1,23,0,1,failing,19,Tuesday,66,48,0,70.53572983907864
3,payment-gateway,1,0,97,82,11,C,0,3,11,3,5,1,16,5,1,passing,18,Monday,22,74,1,76.54591493914174
3,auth-service,1,1,92,182,8,C++,0,4,12,5,5,1,21,1,2,passing,23,Sunday,1,94,1,76.90958219871072
3,iot-controller,1,0,201,183,18,Java,0,3,3,2,6,1,14,0,1,passing,0,Friday,24,51,0,64.89860444393194
3,data-analytics,1,0,337,176,3,C++,1,5,20,2,3,2,27,3,1,failing,3,Thursday,5,54,0,73.16160088212261
3,image-processor,0,1,80,186,9,C,0,5,20,4,2,2,24,2,0,passing,11,Sunday,19,89,1,60.064187232781265
2,auth-service,0,1,305,191,4,Erlang,0,2,14,4,7,2,7,3,3,passing,5,Wednesday,8,74,1,61.38475884577897
3,payment-gateway,1,1,157,62,17,Java,1,2,1,4,8,1,16,1,3,passing,14,Thursday,38,59,0,50.5734976670486
3,iot-controller,0,0,364,189,17,Python,0,5,7,4,5,3,5,4,3,passing,6,Monday,9,59,0,48.63959109082725
1,auth-service,0,0,26,191,3,Python,0,5,0,1,4,1,6,4,1,failing,13,Friday,16,80,0,46.97069875314325
2,payment-gateway,0,0,103,64,15,Java,0,4,1,1,6,2,23,1,3,failing,7,Tuesday,46,84,0,35.292591816114914
3,payment-gateway,0,1,449,145,13,Python,0,5,7,4,5,3,19,2,3,passing,23,Monday,6,38,1,59.59359608652224
2,message-queue,1,0,288,126,4,Java,0,1,16,1,7,3,12,5,3,passing,23,Saturday,18,77,0,75.44488039298682
1,message-queue,1,0,47,83,9,C++,0,4,3,4,2,3,25,4,1,failing,1,Saturday,69,79,0,78.2393593078877
2,message-queue,0,1,412,151,11,C,1,5,17,3,5,3,12,3,1,passing,3,Saturday,2,90,0,74.69159002446162
2,image-processor,0,0,279,141,20,C++,0,2,2,2,6,1,26,5,0,failing,0,Monday,22,96,1,55.683212051800204
1,data-analytics,0,0,179,175,14,C++,0,1,12,4,5,1,2,2,2,failing,8,Saturday,48,46,0,58.2240805034665
3,payment-gateway,1,1,7,30,9,C,1,5,13,3,4,3,3,2,3,passing,1,Monday,38,84,1,72.80808651333288
3,data-analytics,0,0,344,67,5,Python,0,2,1,4,10,1,26,2,0,passing,3,Wednesday,6,58,0,31.309537975355767
3,image-processor,0,0,200,96,18,Python,0,4,14,3,10,1,29,5,1,passing,13,Wednesday,67,30,1,34.848676489816384
3,auth-service,1,0,462,158,14,Python,0,2,1,2,2,1,30,1,0,failing,15,Saturday,20,47,1,64.19873560104975
2,data-analytics,1,0,40,126,12,Erlang,1,2,2,4,9,3,11,4,3,failing,6,Friday,56,45,0,93.28653576155644
2,iot-controller,1,1,38,13,19,Java,1,5,13,5,9,2,16,0,2,passing,0,Saturday,10,58,1,65.71291088957588
3,auth-service,1,1,339,37,4,Python,1,2,11,5,6,3,2,4,1,failing,19,Sunday,30,31,1,83.22857927312732
1,data-analytics,1,0,418,173,6,Erlang,1,3,5,4,8,1,18,0,3,failing,3,Thursday,9,74,1,74.01361147863184
2,image-processor,0,0,55,162,15,Java,1,3,0,3,6,2,0,5,2,failing,7,Friday,23,41,0,61.47701184405526
1,payment-gateway,0,1,190,19,10,C++,1,5,17,0,10,1,27,3,0,passing,12,Wednesday,72,51,1,52.44826171372608
3,data-analytics,1,0,300,174,14,C++,0,1,17,3,2,2,10,5,2,failing,12,Wednesday,35,93,1,62.104075964113854
3,message-queue,1,0,214,35,8,C,0,3,9,0,9,1,30,5,2,failing,8,Wednesday,6,49,1,49.5910783669289
1,payment-gateway,1,1,66,90,13,Erlang,0,2,0,5,6,1,14,5,1,passing,11,Wednesday,37,38,0,88.27464956886509
1,data-analytics,0,0,444,170,17,C,1,3,14,0,5,1,14,0,1,passing,3,Sunday,39,95,1,59.05505331368686
2,iot-controller,0,1,291,35,2,C++,1,3,18,4,10,3,26,0,1,passing,19,Tuesday,30,32,0,70.66776172257335
1,message-queue,1,1,106,112,6,Erlang,0,3,4,4,4,3,19,2,0,passing,6,Saturday,44,82,0,80.58118521389896
2,data-analytics,0,1,494,193,2,Java,0,4,0,0,2,2,24,2,1,failing,0,Monday,64,100,0,49.28564139052255
2,image-processor,1,1,170,123,17,C,0,1,17,0,5,2,0,4,1,failing,14,Thursday,62,68,1,52.53908746689658
2,payment-gateway,1,0,481,29,4,Java,1,2,1,2,2,1,16,5,2,passing,17,Saturday,51,45,1,81.18467003277068
1,iot-controller,0,1,12,113,20,Python,1,2,8,1,1,1,11,1,1,failing,18,Thursday,43,98,0,61.56807992893401
1,auth-service,0,0,349,152,18,C,1,3,16,4,6,1,24,3,0,passing,10,Wednesday,24,52,0,60.715879215504
2,iot-controller,0,1,197,27,11,C,0,4,2,2,1,3,6,3,0,passing,12,Tuesday,28,85,1,40.50147436277121
1,data-analytics,0,0,441,28,12,Erlang,1,5,10,0,1,3,9,1,3,failing,22,Friday,61,84,1,49.761248679306824
1,image-processor,0,1,304,99,5,Python,1,2,16,2,6,2,5,0,3,failing,9,Wednesday,38,97,1,40.59731170003262
2,payment-gateway,0,0,448,43,3,Erlang,0,3,19,1,8,2,14,1,0,passing,7,Wednesday,65,97,0,47.73749765521435
2,iot-controller,1,0,207,135,17,Erlang,1,3,20,1,9,3,9,0,1,failing,14,Wednesday,7,91,0,79.34079955647198
1,auth-service,1,0,285,143,9,C++,0,1,1,0,4,2,10,2,3,passing,4,Tuesday,34,91,0,76.3012240231412
3,data-analytics,0,1,92,165,12,Erlang,0,2,15,2,6,2,26,1,0,passing,14,Saturday,60,64,1,73.14747535291113
3,payment-gateway,0,0,382,126,7,C++,1,3,13,3,10,2,6,0,3,failing,6,Saturday,72,33,0,80.77181287324453
1,iot-controller,1,0,165,102,8,C,1,1,0,2,9,2,30,3,0,failing,19,Wednesday,49,50,1,75.82792341601373
3,payment-gateway,1,0,489,64,16,Python,1,3,12,0,10,1,3,4,0,failing,9,Saturday,46,54,0,71.39025652734568
3,iot-controller,0,0,161,82,12,C++,1,1,9,0,5,2,21,3,3,failing,2,Wednesday,72,62,0,45.15884770136886
1,image-processor,0,0,213,102,2,Java,1,3,14,2,9,2,8,4,1,failing,21,Monday,6,32,1,61.12035184800902
1,image-processor,1,0,317,144,18,C,1,4,11,1,4,2,17,4,0,failing,5,Wednesday,20,35,1,83.89916959502918
1,image-processor,1,0,282,160,4,C++,0,4,8,2,2,1,30,1,1,passing,12,Monday,71,56,1,59.91393636638923
2,image-processor,1,0,33,7,12,Python,1,1,10,5,9,2,6,2,0,failing,16,Friday,69,33,0,74.38055952989734
3,iot-controller,1,1,316,48,10,Java,1,4,12,0,2,1,4,1,0,failing,22,Wednesday,45,49,0,51.21056086205328
1,payment-gateway,1,1,239,41,1,Erlang,1,5,8,4,10,3,23,3,3,failing,2,Tuesday,26,95,0,77.43238665019656
3,data-analytics,1,1,371,75,15,Python,0,4,3,3,4,1,17,3,2,failing,23,Thursday,12,61,1,46.04444906796442
3,auth-service,1,0,130,69,19,Erlang,0,5,20,0,5,2,16,5,2,failing,17,Saturday,36,43,1,69.40408955873502
3,image-processor,1,1,37,31,10,Java,1,4,8,3,7,3,30,2,3,passing,17,Friday,45,37,1,68.47010000499256
3,iot-controller,0,1,182,86,16,C,1,1,16,1,3,2,24,3,2,failing,0,Tuesday,47,85,0,58.66538335379249
2,image-processor,1,1,136,25,13,Erlang,0,5,0,1,5,1,12,4,3,failing,16,Sunday,50,58,0,66.30888550066214
1,message-queue,0,1,250,112,7,Python,0,1,7,0,10,2,18,0,3,passing,14,Wednesday,49,99,1,48.25600461257745
2,message-queue,1,0,201,193,3,Java,1,1,15,3,2,1,16,0,0,passing,4,Friday,43,73,0,71.60771236694404
3,payment-gateway,0,0,80,27,9,C,0,1,16,3,9,1,16,1,2,passing,1,Friday,5,97,0,52.0834610063736
1,iot-controller,0,1,106,199,1,Erlang,1,3,16,1,3,2,3,5,2,passing,6,Thursday,15,51,0,70.47974416240024
3,data-analytics,0,0,362,181,12,Java,0,2,15,4,7,2,22,2,3,passing,21,Monday,38,31,1,60.428509252576255
