commit_id,commit_message_length,repository,lines_added,lines_removed,files_changed,commit_timestamp,commit_hour,is_friday,is_weekend,after_hours,unresolved_comments,reviewers_count,patchsets_count,repo_trs_count,unresolved_trs_count,critical_trs_count,build_failed,programming_language,has_manual_memory_allocation,are_multiple_programming_languages_present,risk_score,risk_level
411fd5ef,30,authentication,315,32,2,2024-09-16 02:03:44.711567,2,0,0,1,0,1,1,28,0,0,0,C++,1,0,44,medium
017e8c06,20,backend-service,96,4,5,2024-11-02 05:34:08.799914,5,0,1,1,0,4,1,1,0,0,0,TypeScript,0,0,25,low
a48aa5e8,47,frontend-app,13,28,1,2024-11-25 21:31:53.677734,21,0,0,1,1,2,1,22,1,0,0,Java,0,1,28,low
85ed394d,65,backend-service,61,7,3,2024-07-31 16:21:29.494909,16,0,0,0,1,2,1,52,2,0,0,C#,0,1,32,medium
3623856d,57,backend-service,27,69,1,2024-06-22 17:02:53.247732,17,0,1,0,4,1,1,0,0,0,0,Go,0,0,25,low
9cd51573,12,data-processing,239,102,3,2024-10-12 18:44:25.723157,18,0,1,1,6,0,1,14,0,0,0,JavaScript,0,0,49,medium
5ab77cea,80,frontend-app,12,9,1,2024-04-27 20:35:32.928560,20,0,1,1,0,2,1,11,2,0,0,Go,0,0,25,low
c2f77f45,47,frontend-app,8,37,14,2025-01-17 11:53:20.882653,11,1,0,0,3,2,6,27,4,0,0,JavaScript,0,0,38,medium
6079f23e,43,backend-service,38,4,2,2025-01-15 02:18:15.787896,2,0,0,1,0,2,2,12,1,0,0,C++,1,0,33,medium
c674d1d1,41,backend-service,14,49,4,2024-08-04 14:22:21.609524,14,0,1,0,3,2,1,2,0,0,0,C#,0,0,39,medium
01aa8cd0,92,authentication,51,18,1,2024-07-27 04:27:49.870060,4,0,1,1,0,3,1,52,5,1,0,Python,0,0,31,medium
9778b3c7,-10,backend-service,29,50,1,2024-08-25 23:35:52.682727,23,0,1,1,5,2,14,3,0,0,0,Java,0,0,56,medium
bd4c7b70,27,backend-service,24,39,1,2024-11-17 18:53:31.964875,18,0,1,1,2,3,1,46,0,0,0,JavaScript,0,0,32,medium
610620cf,40,frontend-app,73,33,3,2024-11-14 17:24:19.467554,17,0,0,0,0,1,3,1,0,0,0,JavaScript,0,1,29,low
93fdb78c,10,backend-service,13,36,6,2024-05-02 01:25:40.320420,1,0,0,1,0,3,4,7,1,0,0,Python,0,0,24,low
dbf4030b,36,mobile-app,64,10,7,2024-04-24 07:44:50.491959,7,0,0,1,0,0,2,15,0,0,0,JavaScript,0,0,38,medium
74e6f732,63,authentication,45,0,1,2024-07-12 19:33:06.955367,19,1,0,1,0,2,2,6,1,0,0,Ruby,0,0,29,low
8a8e2847,71,data-processing,14,55,1,2024-05-01 12:35:25.072793,12,0,0,0,0,1,3,6,0,0,0,Python,0,0,28,low
d310398f,18,backend-service,68,21,3,2025-01-27 18:14:28.903693,18,0,0,1,0,2,1,1,0,0,0,Python,0,1,33,medium
6e6417d1,114,backend-service,18,22,1,2025-02-07 18:14:27.248502,18,1,0,1,0,1,1,42,10,2,0,Python,0,0,24,low
f0f3f049,66,data-processing,5,126,5,2025-01-26 03:01:35.042960,3,0,1,1,0,1,1,7,0,0,1,C++,1,0,51,medium
1aca5e93,41,authentication,24,8,1,2024-06-26 23:26:58.362797,23,0,0,1,1,1,1,7,0,0,0,C++,1,1,51,medium
948f8c56,97,frontend-app,57,80,7,2024-06-03 11:11:21.246212,11,0,0,0,0,4,4,19,3,0,0,C#,0,0,22,low
3573666c,49,mobile-app,8,56,1,2024-03-23 19:50:51.857846,19,0,1,1,0,3,2,29,2,0,0,Python,0,0,19,low
63af67d8,54,mobile-app,15,88,9,2024-11-08 05:47:00.653821,5,1,0,1,0,2,1,17,2,0,0,C#,0,1,34,medium
103ea588,15,authentication,212,31,6,2025-01-24 14:55:41.235724,14,1,0,0,0,2,3,5,1,0,0,Go,0,0,33,medium
0bf2e6ca,38,mobile-app,71,55,3,2024-08-15 21:14:18.464570,21,0,0,1,0,2,2,35,8,2,0,JavaScript,0,0,36,medium
1d9dee32,35,backend-service,0,47,7,2024-06-02 07:34:19.123908,7,0,1,1,1,1,1,10,1,0,0,Java,0,1,42,medium
7d56aeab,49,mobile-app,14,15,1,2025-02-16 14:59:27.112697,14,0,1,0,0,1,1,4,0,0,0,JavaScript,0,0,31,medium
7949aa2d,53,mobile-app,25,22,6,2024-09-05 03:05:04.795999,3,0,0,1,2,1,1,1,0,0,0,C++,1,0,47,medium
14bcc281,41,data-processing,169,7,1,2024-09-03 22:30:35.858158,22,0,0,1,0,1,1,16,4,0,0,Java,0,0,21,low
d7196a1c,43,data-processing,149,71,1,2024-10-23 02:07:03.690377,2,0,0,1,1,1,1,2,0,0,0,PHP,0,0,36,medium
b62a32f7,39,frontend-app,15,24,1,2024-05-04 16:51:47.995042,16,0,1,0,5,1,1,17,2,0,0,Java,0,1,47,medium
0236ee89,69,data-processing,45,95,3,2024-09-30 17:31:36.221186,17,0,0,0,2,2,1,6,0,0,0,Python,0,0,32,medium
3fbcda5b,74,data-processing,94,36,3,2024-07-25 20:03:04.693745,20,0,0,1,1,2,1,9,1,0,0,Python,0,1,33,medium
3ece5afe,30,data-processing,72,2,6,2024-12-03 17:44:47.733115,17,0,0,0,3,1,1,21,2,0,0,Python,0,0,38,medium
267a21f5,47,data-processing,86,52,7,2024-06-06 07:18:17.382325,7,0,0,1,0,0,1,4,0,0,0,C#,0,1,39,medium
ff396905,87,backend-service,98,70,1,2024-09-27 22:28:58.304373,22,1,0,1,1,1,1,7,1,0,0,Java,0,0,21,low
ff6a4c32,38,mobile-app,42,45,2,2024-04-26 14:01:15.667770,14,1,0,0,0,2,3,23,2,0,1,Java,0,1,47,medium
61a329ec,101,mobile-app,63,148,1,2024-10-18 12:09:42.878374,12,1,0,0,0,2,1,30,4,0,0,C++,1,0,38,medium
1e4eb1f8,64,backend-service,123,33,4,2025-01-09 13:04:05.146153,13,0,0,0,0,2,2,15,2,0,1,Java,0,1,29,low
1d4109a0,0,data-processing,18,72,1,2024-10-06 22:55:12.186411,22,0,1,1,2,2,10,32,4,0,0,Java,0,1,51,medium
60c97b8c,16,mobile-app,51,22,1,2024-07-01 14:50:57.922906,14,0,0,0,1,0,1,17,1,0,0,C++,1,1,49,medium
2b5ec3ea,89,authentication,41,9,1,2024-11-30 18:34:57.750381,18,0,1,1,0,1,2,44,8,0,0,C#,0,1,28,low
7d2f7b33,108,authentication,8,33,1,2025-02-26 05:39:47.648710,5,0,0,1,0,2,5,10,2,0,0,Python,0,0,28,low
3e1c53fd,53,mobile-app,110,4,1,2024-08-25 06:57:57.259019,6,0,1,1,0,0,1,12,1,0,0,Python,0,0,33,medium
337e0480,54,authentication,25,89,1,2024-04-18 17:06:41.516792,17,0,0,0,0,2,1,1,0,0,0,C++,1,0,30,medium
d3ae1244,19,mobile-app,122,101,5,2024-10-29 17:56:55.728425,17,0,0,0,5,1,1,10,1,0,0,PHP,0,1,45,medium
5716849b,99,authentication,8,14,4,2024-03-23 04:49:09.304213,4,0,1,1,0,2,1,63,15,4,0,Java,0,0,46,medium
5b3ac132,64,mobile-app,0,15,1,2024-08-03 05:57:07.924663,5,0,1,1,1,2,3,47,7,2,0,JavaScript,0,0,47,medium
fe94de00,69,frontend-app,43,35,1,2024-12-19 14:24:52.581507,14,0,0,0,0,3,1,0,0,0,0,JavaScript,0,0,18,low
a9b69d86,13,backend-service,4,49,1,2024-08-14 20:18:16.629557,20,0,0,1,0,3,4,36,6,2,0,Python,0,0,34,medium
29e6180c,45,frontend-app,6,17,2,2024-03-15 19:52:13.430269,19,1,0,1,1,2,3,16,1,0,0,Java,0,1,35,medium
46b4cc50,37,mobile-app,18,2,4,2024-04-28 19:34:19.759981,19,0,1,1,0,3,1,11,0,0,0,Java,0,1,27,low
642776d0,45,authentication,104,24,3,2024-07-12 02:20:25.873323,2,1,0,1,0,1,1,10,0,0,0,JavaScript,0,1,46,medium
6c59d715,72,authentication,23,79,2,2025-02-14 01:04:10.507450,1,1,0,1,2,3,2,34,3,0,0,Python,0,1,47,medium
1da2ed5f,34,authentication,53,45,1,2025-01-09 05:11:09.685708,5,0,0,1,6,1,3,22,4,0,0,Ruby,0,0,49,medium
6645207f,47,mobile-app,41,18,5,2024-12-10 01:20:57.879750,1,0,0,1,2,0,5,38,8,1,0,JavaScript,0,0,30,medium
d0c6a5e0,34,mobile-app,146,49,5,2024-09-12 06:33:45.303524,6,0,0,1,0,1,1,7,0,0,0,Python,0,0,17,low
501005ab,60,frontend-app,4,1,1,2024-05-14 04:56:32.564176,4,0,0,1,3,1,2,21,1,0,0,C++,1,0,36,medium
65239678,66,mobile-app,36,51,3,2024-09-21 17:45:33.373621,17,0,1,0,0,1,1,4,1,0,0,JavaScript,0,0,32,medium
febf7f76,73,mobile-app,5,79,11,2024-05-26 19:16:23.289568,19,0,1,1,1,2,1,19,0,0,0,Python,0,0,38,medium
d79ee950,79,backend-service,122,3,2,2024-06-27 02:45:08.175049,2,0,0,1,1,1,1,24,0,0,0,TypeScript,0,0,32,medium
f5b4acf1,50,mobile-app,18,73,1,2025-01-02 10:32:22.644025,10,0,0,0,0,0,1,4,0,0,0,Java,0,0,16,low
ac1a1b6c,22,mobile-app,48,30,1,2025-01-13 22:16:03.027497,22,0,0,1,0,3,1,15,0,0,0,JavaScript,0,0,29,low
fadfcadd,1,authentication,8,50,4,2024-03-22 15:54:18.491505,15,1,0,0,0,0,3,18,5,1,0,Python,0,0,26,low
9001f981,63,data-processing,43,98,2,2025-02-02 12:20:09.703725,12,0,1,0,0,0,2,22,2,0,0,JavaScript,0,1,50,medium
f29b44eb,48,backend-service,59,14,4,2024-08-28 14:33:37.657124,14,0,0,0,0,2,4,3,0,0,0,TypeScript,0,0,26,low
bb9cd55e,33,mobile-app,18,14,4,2024-10-29 12:13:03.700759,12,0,0,0,0,1,2,33,5,0,0,JavaScript,0,0,19,low
137dbdee,53,authentication,7,33,1,2024-05-21 23:57:12.592425,23,0,0,1,2,0,1,1,0,0,1,Python,0,0,34,medium
24617c64,26,frontend-app,13,129,4,2024-06-19 01:35:45.427453,1,0,0,1,0,1,3,58,6,1,0,Python,0,1,47,medium
ad586e57,50,backend-service,166,17,1,2024-06-24 11:38:19.571714,11,0,0,0,0,1,4,5,0,0,0,JavaScript,0,1,41,medium
4c60c52f,47,data-processing,12,4,1,2024-04-06 06:51:13.645852,6,0,1,1,0,3,1,28,0,0,1,C++,1,0,46,medium
3a9dfdb7,92,data-processing,132,75,2,2024-11-03 02:24:24.292696,2,0,1,1,0,3,1,2,0,0,0,Python,0,1,43,medium
8f0c66b4,70,backend-service,95,1,3,2024-09-24 00:15:31.719361,0,0,0,1,0,1,2,3,0,0,0,C#,0,1,29,low
7ee2cc9d,50,data-processing,22,6,3,2024-10-29 10:44:20.358655,10,0,0,0,2,4,4,15,1,0,0,Java,0,0,29,low
0c1e946e,41,mobile-app,273,42,6,2025-01-26 19:19:46.890400,19,0,1,1,0,1,1,37,2,0,1,Java,0,0,45,medium
6bb6640b,38,backend-service,34,19,1,2024-06-20 19:13:00.510489,19,0,0,1,1,0,1,1,0,0,0,C++,1,0,36,medium
dc6f4e7a,18,backend-service,72,1,1,2024-09-13 03:37:14.345309,3,1,0,1,0,3,1,68,15,1,0,C#,0,1,26,low
72a1f4cf,40,mobile-app,4,16,3,2024-06-13 05:35:02.403264,5,0,0,1,2,1,1,21,2,0,0,C++,1,0,47,medium
8260bda4,39,data-processing,223,71,12,2024-11-27 05:08:45.654210,5,0,0,1,1,2,1,14,3,0,0,C++,1,0,54,medium
099ac742,50,mobile-app,85,0,1,2025-01-29 04:50:14.313713,4,0,0,1,0,1,1,127,28,5,0,JavaScript,0,0,34,medium
80be10e2,-8,mobile-app,19,36,6,2024-06-23 23:30:53.927682,23,0,1,1,2,3,2,4,0,0,0,JavaScript,0,0,37,medium
07d9de5b,66,frontend-app,17,25,1,2024-09-03 14:26:54.253586,14,0,0,0,0,0,1,2,0,0,0,C++,1,0,34,medium
aac87360,106,backend-service,13,49,2,2024-09-26 15:30:12.832845,15,0,0,0,0,1,1,38,7,0,0,JavaScript,0,0,24,low
23ce6d97,43,data-processing,8,37,1,2024-09-22 11:20:09.648593,11,0,1,0,2,1,2,11,1,0,0,Swift,0,1,31,medium
f1b327d5,27,frontend-app,42,13,7,2024-08-13 04:54:07.670524,4,0,0,1,0,4,6,25,3,0,0,Python,0,1,38,medium
6c8b7b71,20,backend-service,55,15,21,2024-07-27 22:49:01.688397,22,0,1,1,1,1,1,18,3,1,0,JavaScript,0,0,53,medium
34b1858c,79,authentication,1,3,1,2025-02-12 15:54:13.528855,15,0,0,0,0,1,1,30,0,0,0,JavaScript,0,1,32,medium
90a918ba,52,backend-service,36,10,4,2024-04-18 14:26:15.818510,14,0,0,0,0,3,1,172,17,3,0,TypeScript,0,0,13,low
423342e4,33,authentication,37,0,4,2024-06-15 06:37:24.616457,6,0,1,1,0,1,6,8,0,0,0,Go,0,0,33,medium
7775dbf8,34,frontend-app,5,4,4,2024-08-05 05:56:10.288666,5,0,0,1,0,2,2,31,0,0,0,Go,0,0,35,medium
8cce8cbf,54,mobile-app,5,25,7,2024-11-09 21:32:10.145771,21,0,1,1,2,3,1,13,3,0,0,C++,1,0,43,medium
f881b266,11,frontend-app,13,153,2,2024-07-18 14:59:05.910005,14,0,0,0,0,1,2,11,2,0,1,Go,0,0,44,medium
082392cb,41,frontend-app,124,2,7,2024-08-21 20:38:39.424298,20,0,0,1,0,0,2,31,7,0,0,JavaScript,0,1,48,medium
d14feb93,29,authentication,25,28,2,2024-12-25 19:25:57.008943,19,0,0,1,0,0,3,37,3,0,0,Swift,0,1,44,medium
ec6f62de,1,frontend-app,61,41,2,2024-11-05 11:48:18.082100,11,0,0,0,1,3,1,0,0,0,0,PHP,0,0,16,low
be94d222,34,data-processing,156,32,4,2024-08-12 05:49:37.035792,5,0,0,1,0,3,5,55,11,0,0,Go,0,1,29,low
ebf3732d,58,authentication,14,73,4,2024-07-12 19:47:57.352578,19,1,0,1,0,0,1,8,1,0,0,Python,0,1,26,low
09bdd104,40,frontend-app,110,24,1,2024-09-16 13:49:54.571165,13,0,0,0,0,1,2,2,0,0,0,Python,0,0,20,low
027e5233,41,data-processing,172,19,2,2024-04-23 06:29:13.604102,6,0,0,1,7,2,4,10,1,0,0,Java,0,0,47,medium
f4749fff,25,data-processing,9,30,1,2024-03-28 10:35:05.077683,10,0,0,0,0,1,1,18,0,0,1,C++,1,0,32,medium
ab577dff,59,backend-service,132,29,4,2024-07-26 17:17:28.159650,17,1,0,0,2,1,5,3,0,0,0,Python,0,0,44,medium
ec0e94fa,46,backend-service,8,8,2,2024-11-28 13:18:44.730362,13,0,0,0,0,2,3,0,0,0,0,Python,0,1,23,low
8c8e6e9a,22,backend-service,87,38,4,2025-01-20 12:22:40.805508,12,0,0,0,7,0,10,7,0,0,0,Python,0,0,48,medium
5470694d,70,mobile-app,21,17,6,2024-09-06 19:28:19.372716,19,1,0,1,1,2,2,0,0,0,0,C++,1,0,41,medium
dbc87a1e,23,authentication,277,23,1,2024-09-18 01:26:57.464010,1,0,0,1,0,1,1,15,1,0,0,Go,0,0,28,low
25bbc214,29,backend-service,55,28,2,2024-10-13 11:44:47.945846,11,0,1,0,0,1,1,42,6,1,0,Java,0,0,37,medium
0458ee47,43,authentication,50,4,2,2025-01-02 13:50:11.200792,13,0,0,0,0,2,1,19,4,1,1,JavaScript,0,0,34,medium
2e86ee91,15,authentication,133,8,1,2024-05-28 19:35:11.421792,19,0,0,1,2,2,1,34,2,0,1,JavaScript,0,0,41,medium
0b1f0f61,8,backend-service,61,7,1,2025-01-29 02:35:02.734904,2,0,0,1,0,2,1,5,0,0,0,Java,0,0,38,medium
d0f61de2,44,mobile-app,168,18,8,2024-09-24 07:40:52.973965,7,0,0,1,0,0,1,7,1,0,0,Ruby,0,1,46,medium
eb96a207,59,frontend-app,82,3,4,2024-04-09 21:05:56.523671,21,0,0,1,2,1,1,3,0,0,0,Python,0,1,33,medium
dadf5a51,113,frontend-app,102,91,3,2024-03-27 04:28:10.866759,4,0,0,1,1,2,2,5,0,0,0,Go,0,0,30,medium
1d91d1c6,67,backend-service,143,29,2,2024-07-17 06:10:10.951372,6,0,0,1,0,3,3,10,2,0,0,C++,1,1,43,medium
807ac977,76,data-processing,222,20,12,2025-01-31 17:11:33.646973,17,1,0,0,0,0,1,39,1,0,0,C#,0,0,20,low
67290ee3,35,authentication,54,15,2,2024-07-21 17:10:39.467706,17,0,1,0,0,2,3,54,2,0,0,TypeScript,0,1,32,medium
ce70e802,52,backend-service,161,46,1,2024-03-19 17:20:53.590223,17,0,0,0,0,2,2,28,1,0,0,JavaScript,0,0,31,medium
fdc89c87,36,backend-service,59,5,1,2024-10-25 04:04:14.912554,4,1,0,1,0,0,1,6,0,0,0,JavaScript,0,1,47,medium
d5633597,68,authentication,66,3,9,2025-01-17 00:29:03.524548,0,1,0,1,0,3,1,65,15,1,0,Go,0,0,24,low
ad874eee,59,mobile-app,63,22,7,2024-03-29 15:30:02.084199,15,1,0,0,0,0,1,1,0,0,0,JavaScript,0,1,31,medium
478042d2,-1,authentication,12,0,4,2024-10-29 17:41:09.810533,17,0,0,0,3,1,4,19,2,0,0,JavaScript,0,1,45,medium
f51e21d1,51,authentication,169,7,1,2024-07-13 01:01:21.520143,1,0,1,1,0,3,2,29,3,1,0,Python,0,0,34,medium
3a7d3b43,31,mobile-app,27,1,3,2024-12-09 07:42:24.304097,7,0,0,1,1,2,1,0,0,0,1,TypeScript,0,0,31,medium
7028411c,52,backend-service,8,47,1,2024-08-14 10:05:35.080309,10,0,0,0,0,1,2,28,4,1,0,TypeScript,0,0,18,low
bcd34a31,6,frontend-app,41,9,5,2024-05-17 01:16:52.708037,1,1,0,1,0,2,1,13,3,0,0,Python,0,1,30,medium
183234f0,-8,authentication,216,127,3,2024-12-19 10:07:11.611231,10,0,0,0,0,1,2,2,0,0,0,JavaScript,0,1,54,medium
3f305bf2,43,mobile-app,18,59,1,2024-09-01 15:19:50.948766,15,0,1,0,3,0,3,5,0,0,0,C#,0,0,41,medium
d86e5c6f,70,backend-service,124,42,4,2024-05-07 14:24:05.965812,14,0,0,0,0,1,1,6,0,0,0,Python,0,1,33,medium
44c499c1,37,backend-service,39,0,2,2025-01-01 10:54:25.019751,10,0,0,0,0,1,1,2,0,0,0,JavaScript,0,1,23,low
aadfad78,20,backend-service,84,75,30,2024-06-22 04:48:01.624808,4,0,1,1,3,2,2,11,2,0,0,Java,0,0,51,medium
c272620d,45,mobile-app,108,47,1,2024-10-25 19:43:11.041678,19,1,0,1,0,2,1,1,0,0,0,C#,0,0,22,low
3915e477,26,mobile-app,109,9,13,2024-12-28 00:08:09.940439,0,0,1,1,1,2,1,1,0,0,0,JavaScript,0,1,54,medium
acfac0d8,57,authentication,40,101,9,2024-09-12 21:09:59.357024,21,0,0,1,2,3,1,3,0,0,1,JavaScript,0,0,45,medium
7821d395,32,backend-service,172,0,1,2024-07-06 14:31:47.269659,14,0,1,0,0,1,1,56,0,0,0,C++,1,0,46,medium
1253952d,55,frontend-app,162,4,1,2024-10-17 03:07:54.849755,3,0,0,1,0,0,1,1,0,0,0,TypeScript,0,0,33,medium
f5d2bd47,37,mobile-app,10,7,1,2024-12-10 10:43:28.963896,10,0,0,0,0,4,1,4,0,0,0,Go,0,0,12,low
0067ea2f,37,authentication,33,49,8,2024-08-06 10:10:16.810622,10,0,0,0,0,3,5,9,0,0,0,Java,0,1,33,medium
933af2bf,21,backend-service,229,25,1,2024-05-17 20:40:06.476197,20,1,0,1,0,2,1,3,0,0,0,Go,0,0,34,medium
ea9bd211,49,mobile-app,85,64,10,2024-03-25 19:30:34.791640,19,0,0,1,1,1,2,37,8,0,0,C++,1,1,63,high
fc8d84e4,73,frontend-app,59,22,5,2024-05-27 15:36:18.447687,15,0,0,0,0,2,2,18,4,1,0,Python,0,0,15,low
05e70b38,45,authentication,42,16,1,2024-08-26 09:43:09.338032,9,0,0,0,0,2,1,47,4,0,0,Java,0,1,25,low
da5ab4a6,29,mobile-app,0,23,1,2024-12-09 04:17:10.845149,4,0,0,1,3,0,2,9,0,0,0,Go,0,0,26,low
6b65f1f4,39,data-processing,122,13,3,2025-01-07 01:09:41.696440,1,0,0,1,0,0,4,0,0,0,0,Java,0,0,32,medium
258a29d8,61,authentication,27,34,4,2024-05-02 07:30:17.290122,7,0,0,1,1,2,2,27,2,0,0,JavaScript,0,0,26,low
fe232409,96,backend-service,45,49,1,2024-06-10 03:52:38.129414,3,0,0,1,0,1,2,6,1,0,0,Python,0,0,29,low
2764fe6f,31,frontend-app,2,103,11,2024-07-21 06:35:55.191943,6,0,1,1,0,1,1,8,1,0,0,JavaScript,0,1,36,medium
5d72be91,51,authentication,102,47,1,2024-05-15 10:37:04.749283,10,0,0,0,0,3,3,1,0,0,0,JavaScript,0,0,13,low
504ed7dc,73,backend-service,12,104,4,2024-07-06 22:50:39.873399,22,0,1,1,0,1,6,23,4,1,0,JavaScript,0,1,46,medium
8ff8d469,25,data-processing,157,46,11,2024-12-20 02:49:29.760289,2,1,0,1,0,2,1,4,0,0,0,Java,0,1,50,medium
0823456b,37,mobile-app,2,15,6,2025-02-01 02:11:10.814279,2,0,1,1,8,3,5,44,5,1,0,Python,0,0,43,medium
869acda7,-5,data-processing,35,160,1,2025-02-23 05:49:27.240274,5,0,1,1,0,2,4,17,0,0,0,JavaScript,0,0,26,low
48195035,42,mobile-app,76,26,5,2024-11-17 00:38:00.603045,0,0,1,1,0,3,1,5,0,0,0,Go,0,0,38,medium
f906f840,13,authentication,12,10,1,2025-02-10 06:13:00.659134,6,0,0,1,3,2,1,22,5,1,0,Python,0,1,47,medium
f0b45835,41,authentication,5,157,3,2025-02-05 10:47:37.760366,10,0,0,0,2,1,2,6,1,0,1,TypeScript,0,0,31,medium
88e6c14a,27,frontend-app,77,40,6,2024-12-01 02:24:04.011587,2,0,1,1,0,2,3,3,0,0,0,C#,0,1,37,medium
e678ea86,54,frontend-app,12,7,1,2025-01-22 04:04:06.655395,4,0,0,1,0,2,2,19,1,0,1,JavaScript,0,0,37,medium
56b1e8dd,14,mobile-app,14,9,4,2024-08-17 20:31:33.172746,20,0,1,1,0,1,4,27,7,1,0,Python,0,1,41,medium
bceaa052,14,backend-service,210,12,4,2024-03-16 16:59:26.093999,16,0,1,0,2,0,3,6,0,0,0,Java,0,0,30,medium
6b63e6d5,53,frontend-app,40,61,1,2024-03-29 03:09:45.315053,3,1,0,1,0,2,5,1,0,0,0,JavaScript,0,0,27,low
10a21189,-9,frontend-app,146,25,1,2024-07-29 11:09:36.844981,11,0,0,0,1,2,2,15,2,0,0,C++,1,0,36,medium
0ed2e894,101,data-processing,100,0,1,2024-08-06 14:48:49.455840,14,0,0,0,0,0,2,14,0,0,0,JavaScript,0,1,45,medium
e11d7e8b,25,data-processing,77,117,2,2025-01-05 02:49:40.944593,2,0,1,1,2,2,2,20,5,1,0,Python,0,0,30,medium
c1b249f0,67,mobile-app,16,15,1,2025-01-31 21:26:33.085473,21,1,0,1,0,2,1,21,5,1,0,TypeScript,0,1,40,medium
4cbb6942,5,frontend-app,24,16,2,2024-04-20 23:55:45.958513,23,0,1,1,0,1,6,0,0,0,0,JavaScript,0,0,33,medium
1ebe27d8,86,mobile-app,53,81,3,2024-05-26 18:35:01.407288,18,0,1,1,0,2,1,14,2,0,0,C++,1,0,43,medium
94708884,45,data-processing,7,14,1,2024-08-07 03:17:06.963338,3,0,0,1,0,2,1,201,29,4,0,Python,0,1,50,medium
56149f2d,35,authentication,138,5,5,2024-05-30 04:05:36.514429,4,0,0,1,0,2,1,4,0,0,1,C++,1,0,40,medium
04b5ef4d,71,frontend-app,42,61,7,2024-12-30 18:09:26.585186,18,0,0,1,0,1,1,68,9,3,0,PHP,0,1,56,medium
fff130ec,62,data-processing,42,64,4,2024-10-26 04:16:35.573834,4,0,1,1,0,2,4,42,9,2,0,JavaScript,0,0,31,medium
82a77a06,103,mobile-app,42,13,1,2024-09-03 01:44:45.508546,1,0,0,1,0,0,1,38,5,0,0,JavaScript,0,0,29,low
94bff7e3,56,authentication,18,134,9,2024-08-18 04:42:36.766759,4,0,1,1,0,0,1,39,8,0,1,JavaScript,0,1,45,medium
7d006c1e,41,data-processing,20,14,1,2024-11-06 19:00:43.731028,19,0,0,1,4,3,4,4,1,0,0,Go,0,0,28,low
e1021bc2,43,mobile-app,50,10,1,2025-02-28 16:34:02.735314,16,1,0,0,1,2,1,9,1,0,0,Ruby,0,0,24,low
a7f64de6,-9,data-processing,101,2,1,2024-07-15 09:22:27.985998,9,0,0,0,0,2,1,31,7,1,0,Ruby,0,0,22,low
a3a652f3,70,frontend-app,20,14,1,2024-06-06 15:36:26.606723,15,0,0,0,0,1,2,14,0,0,0,C++,1,0,26,low
07c89fc1,14,mobile-app,43,48,1,2024-07-29 02:33:04.208089,2,0,0,1,0,2,1,9,0,0,0,JavaScript,0,0,17,low
8ab334eb,-9,data-processing,41,2,3,2024-11-25 06:05:29.625824,6,0,0,1,1,1,1,48,13,0,1,Go,0,1,45,medium
65fd67e6,53,authentication,32,81,4,2024-11-27 07:41:20.017421,7,0,0,1,0,1,1,27,7,2,0,Python,0,0,30,medium
e366b7f6,32,frontend-app,6,29,1,2024-05-07 15:31:08.324742,15,0,0,0,1,0,1,3,0,0,0,Java,0,0,34,medium
6d11de49,62,authentication,78,14,13,2024-11-24 02:03:34.817137,2,0,1,1,0,3,1,16,3,1,1,C#,0,1,62,high
48485548,49,frontend-app,161,4,11,2025-03-04 18:22:01.768483,18,0,0,1,0,2,3,11,0,0,0,Python,0,0,44,medium
a11ceb81,73,mobile-app,21,57,1,2024-08-20 22:14:32.029606,22,0,0,1,0,2,1,6,0,0,0,C++,1,0,24,low
8306195b,38,backend-service,29,0,1,2025-02-17 16:22:41.642295,16,0,0,0,3,2,1,28,1,0,0,Java,0,0,34,medium
874eab03,69,data-processing,246,1,1,2024-09-11 08:55:16.915193,8,0,0,1,0,1,3,29,1,0,0,JavaScript,0,0,30,medium
e0aa28f8,34,frontend-app,14,6,1,2025-02-21 02:19:11.395729,2,1,0,1,1,0,1,19,2,0,1,C#,0,1,44,medium
b174d910,64,backend-service,42,4,4,2024-10-29 08:27:56.909485,8,0,0,1,6,2,4,5,0,0,0,Python,0,0,40,medium
c28b07b0,20,mobile-app,127,47,4,2024-04-30 00:52:22.102715,0,0,0,1,0,2,1,8,1,0,0,JavaScript,0,1,30,medium
34618552,-11,frontend-app,66,24,2,2024-09-07 09:16:36.942028,9,0,1,0,0,3,2,31,1,0,0,Python,0,0,30,medium
80ee4684,33,data-processing,98,32,1,2024-09-28 16:46:25.519305,16,0,1,0,2,1,2,2,0,0,0,Java,0,1,47,medium
1ffe8e11,32,mobile-app,183,16,17,2024-07-14 21:29:16.451127,21,0,1,1,0,3,8,9,2,0,0,Java,0,0,48,medium
8037b84d,59,backend-service,11,43,1,2024-05-11 09:04:44.435170,9,0,1,0,0,1,1,3,0,0,0,JavaScript,0,0,24,low
d8a28cea,21,frontend-app,7,23,4,2024-11-09 11:16:12.844383,11,0,1,0,0,2,1,2,0,0,0,JavaScript,0,1,35,medium
4ba9a247,55,backend-service,14,37,1,2024-06-01 06:32:37.428048,6,0,1,1,0,1,1,12,1,0,0,TypeScript,0,1,25,low
3917fd54,36,authentication,103,58,3,2025-01-16 21:14:57.963203,21,0,0,1,1,0,1,8,1,0,0,Python,0,0,35,medium
7fcac306,32,backend-service,45,40,1,2024-04-12 17:00:14.862383,17,1,0,0,4,2,1,44,2,0,0,Ruby,0,1,41,medium
